"","blueWardsPlaced","blueWardsDestroyed","blueDragons","blueHeralds","blueTotalJungleMinionsKilled","blueCSPerMin","redWardsPlaced","redWardsDestroyed","redFirstBlood","redDragons","redHeralds","redTotalJungleMinionsKilled","redCSPerMin","blueKA","redKA","diff_PCA_Component_1","blueWins","PredictedBlueWins"
"62",-0.732252016582867,-1.29918828676041,0,0,-0.958719053055682,1.06341739183863,-0.379464963227254,-0.340159255814959,0,0,0,0.464423208686334,0.162714428881441,-0.863032805221681,-1.16949045420905,0.014928628969752,1,0
"63",-0.373033066846079,-0.380502305850936,0,0,-0.0509175051958405,-1.95154495915346,-0.674575612880814,0.592175406021289,0,1,0,-0.331701517670901,-0.566890801295763,0.1743716920321,1.98365206331488,1.29026132442172,0,0
"65",-0.732252016582867,-0.839845296305673,0,0,0.453416688059627,-0.352701288172806,-0.453242625640644,-0.806326586733083,1,1,1,-0.729763880849519,-0.703691781953989,0.026171049567274,-0.568891879442584,-0.1857281145961,1,1
"66",-0.516720646740794,-0.839845296305673,0,0,1.05861771996619,0.560923666673282,4.63741608088325,-0.806326586733083,1,1,0,-0.232185926876247,-0.293288839979311,0.470772976961752,1.68335277593165,-0.0526445619557811,0,0
"67",-0.444876856793437,-0.380502305850936,0,0,1.15948455861728,-0.307020040430501,0.432089323320033,-0.806326586733083,1,0,0,-1.82443537959072,-0.110887532435011,1.21177618928588,-0.418742235750969,-1.17216617090051,1,1
"68",3.07546885062708,-0.380502305850936,1,0,-0.252651182498027,-0.124295049461284,-0.305687300813865,-0.340159255814959,0,0,1,-0.0331547452869381,0.481916717083967,0.618973619426577,-1.16949045420905,-0.680519053381948,1,1
"69",-0.516720646740794,0.538183675058538,0,0,-0.353518021149121,-0.71815127011124,-0.453242625640644,0.126008075103165,0,1,0,-0.232185926876247,0.573117370856118,0.1743716920321,-0.268592592059353,0.435178209714581,0,0
"70",0.920155152206356,-0.839845296305673,0,0,1.36121823591947,-0.855195013338153,-0.379464963227254,-0.806326586733083,0,0,0,-0.0331547452869381,-0.110887532435011,0.1743716920321,-0.719041523134199,-0.967113070128671,1,1
"71",4.00943811994273,-0.839845296305673,0,1,-0.0509175051958405,0.0127486937656298,-0.379464963227254,-1.27249391765121,0,1,0,1.65861029822219,0.253915082653591,0.767174261891403,-0.568891879442584,-1.19010424422684,1,1
"72",-0.444876856793437,0.078840684603801,0,0,-0.353518021149121,0.697967409900196,-0.453242625640644,-1.27249391765121,1,1,1,-0.331701517670901,0.162714428881441,-0.714832162756855,0.332005982707108,0.636216397168209,1,0
"73",-0.373033066846079,-0.380502305850936,0,0,1.15948455861728,-0.900876261080458,2.27653088365478,0.126008075103165,0,1,0,0.862485571864952,-0.202088186207161,0.1743716920321,0.632305270090338,0.678688823786594,1,0
"74",-0.516720646740794,0.078840684603801,0,0,-0.454384859800214,-0.489745031399718,2.42408620848156,-1.27249391765121,0,1,0,-1.12782624402814,-0.384489493751463,0.1743716920321,0.332005982707108,0.0667566234558409,0,0
"75",-0.660408226635509,-0.380502305850936,0,0,0.0499493334552529,-1.26632624301889,-0.0843543135736953,-0.340159255814959,1,1,1,-1.82443537959072,-0.521290474409687,-0.714832162756855,0.932604557473569,0.458132366048925,0,0
"76",-0.516720646740794,-0.380502305850936,0,0,1.36121823591947,2.02272359442702,1.09608828504054,0.126008075103165,1,0,0,0.265392027097025,0.253915082653591,-0.418430877827204,-1.61993938528389,-1.28975765714861,1,1
"77",-0.301189276898722,0.997526665513275,0,0,-0.958719053055682,1.01773614409633,-0.305687300813865,1.05834273693941,0,1,1,0.962001162659606,-0.065287205548935,0.767174261891403,-0.719041523134199,-0.112458405969834,1,1
"78",1.854124421522,0.538183675058538,1,1,-0.151784343846934,0.149792436992543,-0.453242625640644,2.45684472969379,1,0,0,0.862485571864952,-1.20529537770082,0.767174261891403,1.2329038448568,0.0390212676024426,0,1
"79",-0.588564436688152,-0.380502305850936,0,0,-1.46305324631115,0.149792436992543,-0.527020288054034,-0.806326586733083,1,1,0,2.05667266140081,-0.703691781953989,0.915374904356229,-0.418742235750969,-0.90235792310067,0,1
"80",-0.301189276898722,0.078840684603801,1,0,0.0499493334552529,-0.71815127011124,-0.305687300813865,0.126008075103165,0,0,0,-0.729763880849519,-3.39411106823243,2.24918068653966,-0.719041523134199,-1.64805732941333,1,1
"81",-0.229345486951364,0.997526665513275,0,1,-0.756985375753495,1.20046113506555,-0.453242625640644,-0.340159255814959,0,0,0,0.0663608455077164,-1.57009799278942,-1.45583537508098,-0.418742235750969,0.432078923525799,0,1
"82",-0.588564436688152,-0.380502305850936,0,0,0.352549849408533,1.33750487829246,0.0632010112530843,-0.806326586733083,1,1,0,1.45957911663288,0.0259134482232152,0.322572334496926,-0.869191166825815,-1.18257622324496,1,1
"83",0.991998942153714,0.078840684603801,1,0,-0.555251698451308,-0.535426279142023,-0.527020288054034,-0.806326586733083,1,0,0,-0.829279471644174,0.755518678400418,0.322572334496926,1.2329038448568,0.745935190648175,0,0
"84",3.50653159031123,7.42832853187959,0,0,-0.252651182498027,-0.352701288172806,0.653422310560203,0.592175406021289,1,0,0,-0.132670336081593,-0.658091455067913,2.84198325639897,1.08275420116518,0.593901383403142,0,1
"85",-0.157501697004007,0.538183675058538,1,0,0.25168301075744,-0.0786138017189787,-0.0843543135736953,0.592175406021289,1,0,0,0.862485571864952,0.93791998594472,-1.60403601754581,-1.46978974159228,0.802665334352862,0,0
"86",-0.373033066846079,-0.380502305850936,0,1,0.453416688059627,0.606604914415588,-0.379464963227254,0.126008075103165,0,0,0,1.75812588901684,0.527517043970042,0.1743716920321,-0.268592592059353,-0.440992240794789,1,1
"87",-0.373033066846079,1.45686965596801,1,0,-0.252651182498027,-1.08360125204968,-0.0843543135736953,-0.806326586733083,0,0,0,-1.4263730164121,0.208314755767515,-0.418430877827204,0.482155626398723,0.97263968650625,1,0
"88",-0.588564436688152,-0.380502305850936,0,0,-0.555251698451308,0.286836180219457,-0.674575612880814,-0.340159255814959,0,1,0,-1.92395097038537,-1.29649603147297,0.026171049567274,0.482155626398723,-0.140578574173561,1,1
"89",-0.229345486951364,0.078840684603801,0,0,-0.151784343846934,0.33251742796176,-0.305687300813865,0.592175406021289,1,1,1,-0.431217108465556,1.1659216203751,-0.566631520292029,0.332005982707108,1.38940761033126,0,0
"90",1.49490547178522,1.45686965596801,1,1,1.36121823591947,0.652286162157893,-0.0843543135736953,5.25384871520253,0,0,0,-0.232185926876247,-0.658091455067913,-1.01123344768651,1.2329038448568,-0.0437557614766769,0,0
"91",-0.444876856793437,1.91621264642275,0,0,0.55428352671072,-2.17995119786498,0.358311660906644,0.126008075103165,1,0,0,0.862485571864952,1.5307242354637,-0.122029592897552,1.38305348854841,1.33779201739554,0,0
"92",-0.373033066846079,-0.839845296305673,1,0,1.66381875187275,0.880692400869415,-0.453242625640644,-0.806326586733083,0,0,1,0.862485571864952,2.0779281580966,-1.01123344768651,-1.31964009790066,-1.19199289883931,1,1
"93",-0.444876856793437,0.078840684603801,0,0,0.453416688059627,0.743648657642501,-0.453242625640644,-1.27249391765121,0,0,0,-0.331701517670901,-1.15969505081474,-0.418430877827204,0.632305270090338,-0.00501873972083516,1,1
"94",-0.373033066846079,0.078840684603801,0,0,-0.756985375753495,-0.489745031399718,-0.453242625640644,-0.806326586733083,1,0,1,-0.729763880849519,1.84992652366622,-0.418430877827204,0.332005982707108,1.11410367682243,1,0
"95",-0.229345486951364,-0.380502305850936,0,0,-1.05958589170677,-0.307020040430501,-0.158131975987085,1.05834273693941,0,0,0,0.464423208686334,0.801119005286494,-0.714832162756855,0.482155626398723,0.334216873321098,0,0
"96",-0.229345486951364,-0.839845296305673,0,1,0.453416688059627,0.789329905384805,-0.453242625640644,-0.806326586733083,1,1,0,-0.829279471644174,-0.475690147523613,-1.01123344768651,0.482155626398723,0.520408201712455,0,0
"97",-0.444876856793437,-1.29918828676041,0,0,0.55428352671072,0.606604914415588,0.358311660906644,-1.27249391765121,0,0,0,0.762969981070297,0.801119005286494,-0.863032805221681,0.932604557473569,1.60979468682103,0,0
"98",-0.229345486951364,-0.380502305850936,1,0,-0.656118537102401,1.06341739183863,-0.305687300813865,-0.340159255814959,0,0,0,0.563938799480989,-2.57330518428307,1.21177618928588,-0.719041523134199,-0.693520925992459,1,1
"99",-0.588564436688152,-0.380502305850936,1,0,0.655150365361813,-1.40336998624581,-0.379464963227254,-0.340159255814959,1,0,0,-0.431217108465556,0.709918351514344,0.026171049567274,0.181856339015492,0.523693600931358,0,0
"100",4.94340738925838,0.078840684603801,1,0,0.55428352671072,-0.626788774626631,4.78497140571003,0.126008075103165,1,0,0,0.762969981070297,1.02912063971687,-0.418430877827204,-0.418742235750969,0.383741554764779,1,0
"101",-0.301189276898722,-0.839845296305673,0,0,2.06728610647712,1.06341739183863,-0.379464963227254,-1.27249391765121,1,0,0,0.265392027097025,-1.34209635835904,0.470772976961752,1.38305348854841,0.0390212676024426,0,1
"102",-0.444876856793437,-1.29918828676041,0,1,0.150816172106346,0.697967409900196,-0.600797950467424,0.126008075103165,1,0,0,-1.52588860720675,0.801119005286494,-1.75223666001064,0.482155626398723,0.886701426556647,0,0
"103",-0.229345486951364,0.538183675058538,0,0,1.15948455861728,1.38318612603476,-0.600797950467424,-0.806326586733083,0,1,0,-0.331701517670901,-0.430089820637537,-0.566631520292029,-0.568891879442584,-0.11077983113938,0,1
"104",-0.301189276898722,-0.839845296305673,0,0,0.150816172106346,0.743648657642501,-0.674575612880814,-0.806326586733083,1,1,0,1.16103234424892,-0.110887532435011,-1.01123344768651,-0.719041523134199,-0.00378092274375301,0,0
"105",-0.444876856793437,1.91621264642275,1,0,1.36121823591947,0.743648657642501,0.136978673666474,-0.340159255814959,1,0,0,0.762969981070297,1.62192488923585,-1.15943409015133,-0.118442948367738,0.506988890142224,0,0
"106",-0.157501697004007,-0.839845296305673,0,0,-1.46305324631115,-0.352701288172806,1.02231062262715,0.592175406021289,1,1,0,-0.630248290054865,0.253915082653591,0.470772976961752,0.482155626398723,0.241236872090219,1,0
"107",-0.660408226635509,1.45686965596801,0,0,0.55428352671072,0.241154932477152,-0.305687300813865,-0.806326586733083,1,0,0,-1.12782624402814,1.07472096660295,0.026171049567274,0.0317066953238771,-0.0548342501565232,0,1
"108",-0.157501697004007,-0.839845296305673,1,0,0.55428352671072,-0.0786138017189787,-0.527020288054034,1.05834273693941,1,0,0,0.36490761789168,0.436316390197892,0.470772976961752,-1.31964009790066,-0.925569723847594,1,1
"109",0.776467572311641,-0.380502305850936,1,0,-0.454384859800214,-0.307020040430501,-0.379464963227254,-0.340159255814959,0,0,0,-0.431217108465556,-1.70689897344764,0.618973619426577,-0.568891879442584,-0.594386359455216,1,1
"110",0.201717252732781,1.45686965596801,0,0,0.0499493334552529,0.926373648611718,0.579644648146813,0.126008075103165,1,0,0,0.563938799480989,0.208314755767515,-0.566631520292029,-0.869191166825815,0.0366293225221281,1,1
"111",-0.373033066846079,0.078840684603801,0,0,-1.96738743956662,-0.489745031399718,0.432089323320033,0.126008075103165,1,1,1,0.0663608455077164,0.436316390197892,-0.714832162756855,-0.118442948367738,0.868608073048541,0,0
"112",0.991998942153714,0.078840684603801,0,1,-0.0509175051958405,1.10909863958094,-0.231909638400475,-0.806326586733083,1,0,0,-1.12782624402814,0.208314755767515,-1.01123344768651,0.0317066953238771,0.654756198760591,0,0
"113",-0.229345486951364,-0.380502305850936,1,0,-1.26131956900896,-0.398382535915109,-0.527020288054034,0.126008075103165,0,0,0,-0.431217108465556,-1.52449766590334,1.06357554682106,-0.719041523134199,-1.16219381689464,1,1
"114",-0.444876856793437,-0.839845296305673,1,0,1.36121823591947,0.880692400869415,-0.527020288054034,-0.340159255814959,1,0,0,-1.12782624402814,0.0259134482232152,-0.270230235362378,1.53320313224003,0.560373762692375,1,0
"115",-0.157501697004007,-0.380502305850936,0,0,0.453416688059627,-0.169976297203587,-0.379464963227254,-0.340159255814959,0,1,0,-1.12782624402814,-0.202088186207161,0.915374904356229,-0.869191166825815,-1.16563304144476,1,1
"116",-0.301189276898722,-0.380502305850936,0,0,-0.656118537102401,-1.08360125204968,0.505866985733423,0.126008075103165,0,0,0,-0.232185926876247,-0.110887532435011,-0.714832162756855,0.932604557473569,0.563490089611133,0,0
"117",-0.516720646740794,-0.380502305850936,1,0,0.957750881315094,0.515242418930979,-0.453242625640644,-0.806326586733083,1,0,0,1.16103234424892,0.573117370856118,-1.30763473261616,-0.719041523134199,0.887194263405945,0,0
"118",-0.373033066846079,-0.839845296305673,0,1,-0.555251698451308,-0.581107526884328,0.579644648146813,0.126008075103165,1,0,0,0.464423208686334,0.0259134482232152,0.915374904356229,0.482155626398723,0.431461360358046,0,0
"119",-0.660408226635509,-0.380502305850936,0,1,2.97508765433696,-0.307020040430501,-0.674575612880814,-1.27249391765121,0,1,0,1.65861029822219,0.573117370856118,-0.418430877827204,-1.16949045420905,-0.889187905033274,1,1
"120",-0.373033066846079,-0.380502305850936,0,0,-0.0509175051958405,0.104111189250238,-0.527020288054034,0.126008075103165,0,0,0,-1.52588860720675,0.527517043970042,-0.270230235362378,0.632305270090338,0.333871553676608,0,0
"121",0.991998942153714,0.078840684603801,0,0,0.856884042664,0.560923666673282,-0.600797950467424,0.592175406021289,0,1,0,1.55909470742753,0.892319659058644,-0.714832162756855,-0.418742235750969,0.383929740540968,0,0
"122",2.14149958131143,0.538183675058538,1,1,0.25168301075744,0.926373648611718,-0.453242625640644,0.592175406021289,1,0,0,0.36490761789168,-0.384489493751463,0.618973619426577,-0.568891879442584,-0.72553722044913,0,1
"123",-0.588564436688152,-0.380502305850936,0,0,-0.0509175051958405,-0.0329325539766736,-0.453242625640644,-0.806326586733083,0,1,1,0.663454390275643,0.709918351514344,-0.270230235362378,-0.118442948367738,0.211799562587244,0,0
